,file_name,is_alpha,text_in_header,is_num,is_alphanum,is_blank,is_nullDefault,all_small,all_capital,starts_capital,contain_colon,contain_special,text_length,year_range,has_merge_cell,right_align,left_align,center_align,italics_font,underline_font,bold_font,left_alpha,left_in_header,left_num,left_alphanum,left_blank,above_alpha,above_in_header,above_num,above_alphanum,above_blank,below_alpha,below_in_header,below_num,below_alphanum,below_blank,right_alpha,right_in_header,right_num,right_alphanum,right_blank,label,K0,K1,K2,K3,K4,K5,K6,K7
9813,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,74]",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9814,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,75]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9815,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,76]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9816,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,77]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9817,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,78]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9818,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,79]",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9819,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,80]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9820,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,81]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,DE,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9821,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,82]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NDC,-2.0,-2.0,2.0,2.0,2.0,2.0,6.0,0.0
9822,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,83]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,NDC,-3.0,-3.0,1.0,1.0,1.0,1.0,3.0,-3.0
9823,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,84]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,CH,1.0,1.0,-3.0,-3.0,1.0,1.0,-3.0,3.0
9824,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,85]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DS,2.0,2.0,-2.0,-2.0,2.0,2.0,0.0,6.0
9825,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,86]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9826,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,87]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9827,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,88]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9828,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,89]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9829,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,90]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9830,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,91]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9831,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,92]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9832,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,93]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9833,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,94]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9834,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,95]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9835,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,96]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9836,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,97]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9837,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,98]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9838,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,99]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9839,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,100]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9840,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,101]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9841,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,102]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9842,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,103]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9843,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[14,104]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,DE,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9844,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,1]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,CH,1.0,1.0,-3.0,-3.0,1.0,1.0,-3.0,3.0
9845,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,2]",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,CH,2.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0
9846,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,3]",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,DS,-1.0,-3.0,-3.0,-1.0,3.0,1.0,1.0,1.0
9847,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,4]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,DC,1.0,1.0,-3.0,-1.0,3.0,1.0,1.0,5.0
9848,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,5]",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9849,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,6]",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9850,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,7]",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9851,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,8]",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9852,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,9]",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9853,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,10]",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9854,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,11]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9855,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,12]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9856,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,13]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9857,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,14]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9858,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,15]",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9859,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,16]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9860,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,17]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9861,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,18]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9862,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,19]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9863,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,20]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9864,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,21]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9865,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,22]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9866,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,23]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9867,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,24]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9868,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,25]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9869,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,26]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9870,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,27]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9871,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,28]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9872,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,29]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9873,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,30]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9874,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,31]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9875,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,32]",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9876,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,33]",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9877,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,34]",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9878,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,35]",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9879,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,36]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9880,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,37]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9881,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,38]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9882,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,39]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9883,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,40]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9884,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,41]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9885,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,42]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9886,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,43]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9887,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,44]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9888,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,45]",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9889,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,46]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9890,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,47]",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9891,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,48]",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9892,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,49]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9893,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,50]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9894,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,51]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9895,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,52]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9896,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,53]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9897,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,54]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
9898,"03%20rTMS%20depressio#A84B4_EUS.xls___Sheet1___[15,55]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
