<<<<<<< HEAD
dnhperftbls8f.xls, 8f relaxation, 0, data_03179980139746996.xls, 8f relaxation, 0, 1
Analytics_DNH_Research_Edition_Top_Events_20120118-20120119afxdrankalttry.xls, Analytics_DNH_Research_Edition_, 8, data_5490954498326872.xls, Analytics_DNH_Research_Edition_, 8, 1
Analytics_DNH_Research_Edition_Top_Events_20120118-20120119afxdrankalttry.xls, Analytics_DNH_Research_Edition_, 9, data_5490954498326872.xls, Analytics_DNH_Research_Edition_, 9, 1
Analytics_DNH_Research_Edition_Top_Events_20120118-20120119afxdrankalttry.xls, Analytics_DNH_Research_Edition_, 10, data_5490954498326872.xls, Analytics_DNH_Research_Edition_, 10, 1
Analytics_DNH_Research_Edition_Top_Events_20120118-20120119afxdrankalttry.xls, Analytics_DNH_Research_Edition_, 11, data_5490954498326872.xls, Analytics_DNH_Research_Edition_, 11, 1
Analytics_DNH_Research_Edition_Top_Events_20120118-20120119afxdrankalttry.xls, Analytics_DNH_Research_Edition_, 12, data_5490954498326872.xls, Analytics_DNH_Research_Edition_, 12, 1
Analytics_DNH_Research_Edition_Top_Events_20120118-20120119afxdrankalttry.xls, Analytics_DNH_Research_Edition_, 13, data_5490954498326872.xls, Analytics_DNH_Research_Edition_, 13, 1
Analytics_DNH_Research_Edition_Top_Events_20120118-20120119afxdrankalttry.xls, Analytics_DNH_Research_Edition_, 14, data_5490954498326872.xls, Analytics_DNH_Research_Edition_, 14, 1
Analytics_DNH_Research_Edition_Top_Events_20120118-20120119afxdrankalttry.xls, Analytics_DNH_Research_Edition_, 15, data_5490954498326872.xls, Analytics_DNH_Research_Edition_, 15, 1
Analytics_DNH_Research_Edition_Top_Events_20120118-20120119afxdrankalttry.xls, Analytics_DNH_Research_Edition_, 16, data_5490954498326872.xls, Analytics_DNH_Research_Edition_, 16, 1
Analytics_DNH_Research_Edition_Top_Events_20120118-20120119afxdrankalttry.xls, Analytics_DNH_Research_Edition_, 17, data_5490954498326872.xls, Analytics_DNH_Research_Edition_, 17, 1
Analytics_DNH_Research_Edition_Top_Events_20120118-20120119afxdrankalttry.xls, Analytics_DNH_Research_Edition_, 18, data_5490954498326872.xls, Analytics_DNH_Research_Edition_, 18, 1
Analytics_DNH_Research_Edition_Top_Events_20120118-20120119afxdrankalttry.xls, Analytics_DNH_Research_Edition_, 19, data_5490954498326872.xls, Analytics_DNH_Research_Edition_, 19, 1
Analytics_DNH_Research_Edition_Top_Events_20120118-20120119afxdrankalttry.xls, Analytics_DNH_Research_Edition_, 20, data_5490954498326872.xls, Analytics_DNH_Research_Edition_, 20, 1
Chl-Wecoma-Aug2010.xls, Sheet1, 0, data_47621167281060917.xls, Sheet1, 0, 1
Chl-Wecoma-Aug2010.xls, Sheet1, 1, data_47621167281060917.xls, Sheet1, 1, 1
Chl-Wecoma-Aug2010.xls, Sheet1, 2, data_47621167281060917.xls, Sheet1, 2, 1
Chl-Wecoma-Aug2010.xls, Sheet1, 3, data_47621167281060917.xls, Sheet1, 3, 1
910.xls, Sheet1, 0, data_2942415660394976.xls, Sheet1, 0, 1
910.xls, Sheet1, 1, data_2942415660394976.xls, Sheet1, 1, 1
910.xls, Sheet1, 2, data_2942415660394976.xls, Sheet1, 2, 1
910.xls, Sheet1, 3, data_2942415660394976.xls, Sheet1, 3, 1
910.xls, Sheet1, 4, data_2942415660394976.xls, Sheet1, 4, 1
910.xls, Sheet1, 5, data_2942415660394976.xls, Sheet1, 5, 1
910.xls, Sheet1, 6, data_2942415660394976.xls, Sheet1, 6, 1
910.xls, Sheet1, 7, data_2942415660394976.xls, Sheet1, 7, 1
910.xls, Sheet1, 8, data_2942415660394976.xls, Sheet1, 8, 1
910.xls, Sheet1, 9, data_2942415660394976.xls, Sheet1, 9, 1
910.xls, Sheet1, 10, data_2942415660394976.xls, Sheet1, 10, 1
910.xls, Sheet1, 11, data_2942415660394976.xls, Sheet1, 11, 1
910.xls, Sheet1, 12, data_2942415660394976.xls, Sheet1, 12, 1
910.xls, Sheet1, 13, data_2942415660394976.xls, Sheet1, 13, 1
201007_Wecoma_water_sample_dissolved_organic_carbon.xls, metadata, 0, data_8567486199194428.xls, metadata, 0, 1
201007_Wecoma_water_sample_dissolved_organic_carbon.xls, metadata, 1, data_8567486199194428.xls, metadata, 1, 1
201007_Wecoma_water_sample_dissolved_organic_carbon.xls, metadata, 2, data_8567486199194428.xls, metadata, 2, 1
201007_Wecoma_water_sample_dissolved_organic_carbon.xls, data, 0, data_8567486199194428.xls, data, 0, 1
201007_Wecoma_water_sample_dissolved_organic_carbon.xls, data, 1, data_8567486199194428.xls, data, 1, 1
201007_Wecoma_water_sample_suspended_particulate_matter_0.xls, metadata, 0, data_06755614944557731.xls, metadata, 0, 1
201007_Wecoma_water_sample_suspended_particulate_matter_0.xls, metadata, 1, data_06755614944557731.xls, metadata, 1, 1
201007_Wecoma_water_sample_suspended_particulate_matter_0.xls, metadata, 2, data_06755614944557731.xls, metadata, 2, 1
201007_Wecoma_water_sample_suspended_particulate_matter_0.xls, data, 0, data_06755614944557731.xls, data, 0, 1
201007_Wecoma_water_sample_suspended_particulate_matter_0.xls, data, 1, data_06755614944557731.xls, data, 1, 1
201007_Wecoma_water_sample_suspended_particulate_matter_0.xls, data, 2, data_06755614944557731.xls, data, 2, 1
201007_Wecoma_water_sample_suspended_particulate_matter_0.xls, data, 3, data_06755614944557731.xls, data, 3, 1
201007_Wecoma_water_sample_suspended_particulate_matter_0.xls, data, 4, data_06755614944557731.xls, data, 4, 1
GOA2007-Leg1-C14-071508.xls, 081807-LIGHTLEVELS, 0, data_9655203797582157.xls, 081807-LIGHTLEVELS, 0, 1
GOA2007-Leg1-C14-071508.xls, 081807-LIGHTLEVELS, 1, data_9655203797582157.xls, 081807-LIGHTLEVELS, 1, 1
GOA2007-Leg1-C14-071508.xls, 081807-LIGHTLEVELS, 2, data_9655203797582157.xls, 081807-LIGHTLEVELS, 2, 1
GOA2007-Leg1-C14-071508.xls, 081807-LIGHTLEVELS, 3, data_9655203797582157.xls, 081807-LIGHTLEVELS, 3, 1
GOA2007-Leg1-C14-071508.xls, 081807-LIGHTLEVELS, 4, data_9655203797582157.xls, 081807-LIGHTLEVELS, 4, 1
GOA2007-Leg1-C14-071508.xls, 081807-LIGHTLEVELS, 5, data_9655203797582157.xls, 081807-LIGHTLEVELS, 5, 1
GOA2007-Leg1-C14-071508.xls, 081807-LIGHTLEVELS, 6, data_9655203797582157.xls, 081807-LIGHTLEVELS, 6, 1
GOA2007-Leg1-C14-071508.xls, 081807-LIGHTLEVELS, 7, data_9655203797582157.xls, 081807-LIGHTLEVELS, 7, 1
GOA2007-Leg1-C14-071508.xls, 081807-LIGHTLEVELS, 8, data_9655203797582157.xls, 081807-LIGHTLEVELS, 8, 1
GOA2007-Leg1-C14-071508.xls, CHLOROPHYLL, 0, data_9655203797582157.xls, CHLOROPHYLL, 0, 1
GOA2007-Leg1-C14-071508.xls, CHLOROPHYLL, 1, data_9655203797582157.xls, CHLOROPHYLL, 1, 1
GOA2007-Leg1-C14-071508.xls, CHLOROPHYLL, 2, data_9655203797582157.xls, CHLOROPHYLL, 2, 1
GOA2007-Leg1-C14-071508.xls, CHLOROPHYLL, 3, data_9655203797582157.xls, CHLOROPHYLL, 3, 1
GOA2007-Leg1-C14-071508.xls, CHLOROPHYLL, 4, data_9655203797582157.xls, CHLOROPHYLL, 4, 1
GOA2007-Leg1-C14-071508.xls, CHLOROPHYLL, 5, data_9655203797582157.xls, CHLOROPHYLL, 5, 1
GOA2007-Leg1-C14-071508.xls, CHLOROPHYLL, 6, data_9655203797582157.xls, CHLOROPHYLL, 6, 1
GOA2007-Leg1-C14-071508.xls, CHLOROPHYLL, 7, data_9655203797582157.xls, CHLOROPHYLL, 7, 1
GOA2007-Leg1-C14-071508.xls, CHLOROPHYLL, 8, data_9655203797582157.xls, CHLOROPHYLL, 8, 1
GOA2007-Leg1-C14-071508.xls, CHLOROPHYLL, 9, data_9655203797582157.xls, CHLOROPHYLL, 9, 1
GOA2007-Leg1-C14-071508.xls, CHLOROPHYLL, 10, data_9655203797582157.xls, CHLOROPHYLL, 10, 1
GOA2007-Leg1-C14-071508.xls, CHLOROPHYLL, 11, data_9655203797582157.xls, CHLOROPHYLL, 11, 1
GOA2007-Leg1-C14-071508.xls, CHLOROPHYLL, 12, data_9655203797582157.xls, CHLOROPHYLL, 12, 1
GOA2007-Leg1-C14-071508.xls, CHLOROPHYLL, 13, data_9655203797582157.xls, CHLOROPHYLL, 13, 1
GOA2007-Leg1-C14-071508.xls, CHLOROPHYLL, 14, data_9655203797582157.xls, CHLOROPHYLL, 14, 1
GOA2007-Leg1-C14-071508.xls, CHLOROPHYLL, 15, data_9655203797582157.xls, CHLOROPHYLL, 15, 1
GOA2007-Leg1-C14-071508.xls, CHLOROPHYLL, 16, data_9655203797582157.xls, CHLOROPHYLL, 16, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 0, data_9655203797582157.xls, SUMMARY CTD, 0, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 1, data_9655203797582157.xls, SUMMARY CTD, 1, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 2, data_9655203797582157.xls, SUMMARY CTD, 2, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 3, data_9655203797582157.xls, SUMMARY CTD, 3, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 4, data_9655203797582157.xls, SUMMARY CTD, 4, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 5, data_9655203797582157.xls, SUMMARY CTD, 5, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 6, data_9655203797582157.xls, SUMMARY CTD, 6, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 7, data_9655203797582157.xls, SUMMARY CTD, 7, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 8, data_9655203797582157.xls, SUMMARY CTD, 8, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 9, data_9655203797582157.xls, SUMMARY CTD, 9, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 10, data_9655203797582157.xls, SUMMARY CTD, 10, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 11, data_9655203797582157.xls, SUMMARY CTD, 11, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 12, data_9655203797582157.xls, SUMMARY CTD, 12, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 13, data_9655203797582157.xls, SUMMARY CTD, 13, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 14, data_9655203797582157.xls, SUMMARY CTD, 14, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 15, data_9655203797582157.xls, SUMMARY CTD, 15, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 16, data_9655203797582157.xls, SUMMARY CTD, 16, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 17, data_9655203797582157.xls, SUMMARY CTD, 17, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 18, data_9655203797582157.xls, SUMMARY CTD, 18, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 19, data_9655203797582157.xls, SUMMARY CTD, 19, 1
GOA2007-Leg1-C14-071508.xls, SUMMARY CTD, 20, data_9655203797582157.xls, SUMMARY CTD, 20, 1
GOA2007-Leg1-C14-071508.xls, C001, 0, data_9655203797582157.xls, C001, 0, 1
GOA2007-Leg1-C14-071508.xls, C001, 1, data_9655203797582157.xls, C001, 1, 1
GOA2007-Leg1-C14-071508.xls, C001, 2, data_9655203797582157.xls, C001, 2, 1
GOA2007-Leg1-C14-071508.xls, C001, 3, data_9655203797582157.xls, C001, 3, 1
GOA2007-Leg1-C14-071508.xls, C001, 4, data_9655203797582157.xls, C001, 4, 1
GOA2007-Leg1-C14-071508.xls, C007, 0, data_9655203797582157.xls, C007, 0, 1
GOA2007-Leg1-C14-071508.xls, C007, 1, data_9655203797582157.xls, C007, 1, 1
GOA2007-Leg1-C14-071508.xls, C007, 2, data_9655203797582157.xls, C007, 2, 1
GOA2007-Leg1-C14-071508.xls, C007, 3, data_9655203797582157.xls, C007, 3, 1
GOA2007-Leg1-C14-071508.xls, C007, 4, data_9655203797582157.xls, C007, 4, 1
GOA2007-Leg1-C14-071508.xls, C012, 0, data_9655203797582157.xls, C012, 0, 1
GOA2007-Leg1-C14-071508.xls, C012, 1, data_9655203797582157.xls, C012, 1, 1
GOA2007-Leg1-C14-071508.xls, C012, 2, data_9655203797582157.xls, C012, 2, 1
GOA2007-Leg1-C14-071508.xls, C012, 3, data_9655203797582157.xls, C012, 3, 1
GOA2007-Leg1-C14-071508.xls, C012, 4, data_9655203797582157.xls, C012, 4, 1
GOA2007-Leg1-C14-071508.xls, C017, 0, data_9655203797582157.xls, C017, 0, 1
GOA2007-Leg1-C14-071508.xls, C017, 1, data_9655203797582157.xls, C017, 1, 1
GOA2007-Leg1-C14-071508.xls, C017, 2, data_9655203797582157.xls, C017, 2, 1
GOA2007-Leg1-C14-071508.xls, C017, 3, data_9655203797582157.xls, C017, 3, 1
GOA2007-Leg1-C14-071508.xls, C017, 4, data_9655203797582157.xls, C017, 4, 1
GOA2007-Leg1-C14-071508.xls, C019, 0, data_9655203797582157.xls, C019, 0, 1
GOA2007-Leg1-C14-071508.xls, C019, 1, data_9655203797582157.xls, C019, 1, 1
GOA2007-Leg1-C14-071508.xls, C019, 2, data_9655203797582157.xls, C019, 2, 1
GOA2007-Leg1-C14-071508.xls, C019, 3, data_9655203797582157.xls, C019, 3, 1
GOA2007-Leg1-C14-071508.xls, C019, 4, data_9655203797582157.xls, C019, 4, 1
GOA2007-Leg1-C14-071508.xls, C023, 0, data_9655203797582157.xls, C023, 0, 1
GOA2007-Leg1-C14-071508.xls, C023, 1, data_9655203797582157.xls, C023, 1, 1
GOA2007-Leg1-C14-071508.xls, C023, 2, data_9655203797582157.xls, C023, 2, 1
GOA2007-Leg1-C14-071508.xls, C023, 3, data_9655203797582157.xls, C023, 3, 1
GOA2007-Leg1-C14-071508.xls, C024,C025, 0, data_9655203797582157.xls, C024,C025, 0, 1
GOA2007-Leg1-C14-071508.xls, C024,C025, 1, data_9655203797582157.xls, C024,C025, 1, 1
GOA2007-Leg1-C14-071508.xls, C024,C025, 2, data_9655203797582157.xls, C024,C025, 2, 1
GOA2007-Leg1-C14-071508.xls, C024,C025, 3, data_9655203797582157.xls, C024,C025, 3, 1
GOA2007-Leg1-C14-071508.xls, C027, 0, data_9655203797582157.xls, C027, 0, 1
GOA2007-Leg1-C14-071508.xls, C027, 1, data_9655203797582157.xls, C027, 1, 1
GOA2007-Leg1-C14-071508.xls, C027, 2, data_9655203797582157.xls, C027, 2, 1
GOA2007-Leg1-C14-071508.xls, C027, 3, data_9655203797582157.xls, C027, 3, 1
GOA2007-Leg1-C14-071508.xls, C029, 0, data_9655203797582157.xls, C029, 0, 1
GOA2007-Leg1-C14-071508.xls, C029, 1, data_9655203797582157.xls, C029, 1, 1
GOA2007-Leg1-C14-071508.xls, C029, 2, data_9655203797582157.xls, C029, 2, 1
GOA2007-Leg1-C14-071508.xls, C029, 3, data_9655203797582157.xls, C029, 3, 1
GOA2007-Leg1-C14-071508.xls, C029, 4, data_9655203797582157.xls, C029, 4, 1
GOA2007-Leg1-C14-071508.xls, C031, 0, data_9655203797582157.xls, C031, 0, 1
GOA2007-Leg1-C14-071508.xls, C031, 1, data_9655203797582157.xls, C031, 1, 1
GOA2007-Leg1-C14-071508.xls, C031, 2, data_9655203797582157.xls, C031, 2, 1
GOA2007-Leg1-C14-071508.xls, C031, 3, data_9655203797582157.xls, C031, 3, 1
GOA2007-Leg1-C14-071508.xls, C031, 4, data_9655203797582157.xls, C031, 4, 1
GOA2007-Leg1-C14-071508.xls, HNLCG1, 0, data_9655203797582157.xls, HNLCG1, 0, 1
GOA2007-Leg1-C14-071508.xls, HNLCG1, 1, data_9655203797582157.xls, HNLCG1, 1, 1
GOA2007-Leg1-C14-071508.xls, HNLCG1, 2, data_9655203797582157.xls, HNLCG1, 2, 1
GOA2007-Leg1-C14-071508.xls, HNLCG1, 3, data_9655203797582157.xls, HNLCG1, 3, 1
GOA2007-Leg1-C14-071508.xls, HNLCG1, 4, data_9655203797582157.xls, HNLCG1, 4, 1
GOA2007-Leg1-C14-071508.xls, PE1--CG1D0, 0, data_9655203797582157.xls, PE1--CG1D0, 0, 1
GOA2007-Leg1-C14-071508.xls, PE1--CG1D0, 1, data_9655203797582157.xls, PE1--CG1D0, 1, 1
GOA2007-Leg1-C14-071508.xls, PE1--CG1D0, 2, data_9655203797582157.xls, PE1--CG1D0, 2, 1
GOA2007-Leg1-C14-071508.xls, PE1--CG1D0, 3, data_9655203797582157.xls, PE1--CG1D0, 3, 1
GOA2007-Leg1-C14-071508.xls, PE1--CG1D0, 4, data_9655203797582157.xls, PE1--CG1D0, 4, 1
GOA2007-Leg1-C14-071508.xls, PE1--CG1D0, 5, data_9655203797582157.xls, PE1--CG1D0, 5, 1
GOA2007-Leg1-C14-071508.xls, PE1--CG1D0, 6, data_9655203797582157.xls, PE1--CG1D0, 6, 1
GOA2007-Leg1-C14-071508.xls, PE1--CG1D0, 7, data_9655203797582157.xls, PE1--CG1D0, 7, 1
GOA2007-Leg1-C14-071508.xls, PE-C001, 0, data_9655203797582157.xls, PE-C001, 0, 1
GOA2007-Leg1-C14-071508.xls, PE-C001, 1, data_9655203797582157.xls, PE-C001, 1, 1
GOA2007-Leg1-C14-071508.xls, PE-C001, 2, data_9655203797582157.xls, PE-C001, 2, 1
GOA2007-Leg1-C14-071508.xls, PE-C001, 3, data_9655203797582157.xls, PE-C001, 3, 1
GOA2007-Leg1-C14-071508.xls, PE-C003, 0, data_9655203797582157.xls, PE-C003, 0, 1
GOA2007-Leg1-C14-071508.xls, PE-C003, 1, data_9655203797582157.xls, PE-C003, 1, 1
GOA2007-Leg1-C14-071508.xls, PE-C003, 2, data_9655203797582157.xls, PE-C003, 2, 1
GOA2007-Leg1-C14-071508.xls, PE-C003, 3, data_9655203797582157.xls, PE-C003, 3, 1
GOA2007-Leg1-C14-071508.xls, PE-C003, 4, data_9655203797582157.xls, PE-C003, 4, 1
GOA2007-Leg1-C14-071508.xls, PE-C007, 0, data_9655203797582157.xls, PE-C007, 0, 1
GOA2007-Leg1-C14-071508.xls, PE-C007, 1, data_9655203797582157.xls, PE-C007, 1, 1
GOA2007-Leg1-C14-071508.xls, PE-C007, 2, data_9655203797582157.xls, PE-C007, 2, 1
GOA2007-Leg1-C14-071508.xls, PE-C007, 3, data_9655203797582157.xls, PE-C007, 3, 1
GOA2007-Leg1-C14-071508.xls, PE-C007, 4, data_9655203797582157.xls, PE-C007, 4, 1
GOA2007-Leg1-C14-071508.xls, PE-C007, 5, data_9655203797582157.xls, PE-C007, 5, 1
GOA2007-Leg1-C14-071508.xls, PE-C012, 0, data_9655203797582157.xls, PE-C012, 0, 1
GOA2007-Leg1-C14-071508.xls, PE-C012, 1, data_9655203797582157.xls, PE-C012, 1, 1
GOA2007-Leg1-C14-071508.xls, PE-C012, 2, data_9655203797582157.xls, PE-C012, 2, 1
GOA2007-Leg1-C14-071508.xls, PE-C012, 3, data_9655203797582157.xls, PE-C012, 3, 1
GOA2007-Leg1-C14-071508.xls, PE-C012, 4, data_9655203797582157.xls, PE-C012, 4, 1
GOA2007-Leg1-C14-071508.xls, PE-C017, 0, data_9655203797582157.xls, PE-C017, 0, 1
GOA2007-Leg1-C14-071508.xls, PE-C017, 1, data_9655203797582157.xls, PE-C017, 1, 1
GOA2007-Leg1-C14-071508.xls, PE-C017, 2, data_9655203797582157.xls, PE-C017, 2, 1
GOA2007-Leg1-C14-071508.xls, PE-C017, 3, data_9655203797582157.xls, PE-C017, 3, 1
GOA2007-Leg1-C14-071508.xls, PE-C017, 4, data_9655203797582157.xls, PE-C017, 4, 1
GOA2007-Leg1-C14-071508.xls, PE-C019, 0, data_9655203797582157.xls, PE-C019, 0, 1
GOA2007-Leg1-C14-071508.xls, PE-C019, 1, data_9655203797582157.xls, PE-C019, 1, 1
GOA2007-Leg1-C14-071508.xls, PE-C019, 2, data_9655203797582157.xls, PE-C019, 2, 1
GOA2007-Leg1-C14-071508.xls, PE-C019, 3, data_9655203797582157.xls, PE-C019, 3, 1
GOA2007-Leg1-C14-071508.xls, PE-C023, 0, data_9655203797582157.xls, PE-C023, 0, 1
GOA2007-Leg1-C14-071508.xls, PE-C023, 1, data_9655203797582157.xls, PE-C023, 1, 1
GOA2007-Leg1-C14-071508.xls, PE-C023, 2, data_9655203797582157.xls, PE-C023, 2, 1
GOA2007-Leg1-C14-071508.xls, PE-C023, 3, data_9655203797582157.xls, PE-C023, 3, 1
GOA2007-Leg1-C14-071508.xls, PE-C023, 4, data_9655203797582157.xls, PE-C023, 4, 1
GOA2007-Leg1-C14-071508.xls, HNLCG1-PE, 0, data_9655203797582157.xls, HNLCG1-PE, 0, 1
GOA2007-Leg1-C14-071508.xls, HNLCG1-PE, 1, data_9655203797582157.xls, HNLCG1-PE, 1, 1
GOA2007-Leg1-C14-071508.xls, HNLCG1-PE, 2, data_9655203797582157.xls, HNLCG1-PE, 2, 1
GOA2007-Leg1-C14-071508.xls, HNLCG1-PE, 3, data_9655203797582157.xls, HNLCG1-PE, 3, 1
GOA2007-Leg1-C14-071508.xls, HNLCG1-D5, 0, data_9655203797582157.xls, HNLCG1-D5, 0, 1
GOA2007-Leg1-C14-071508.xls, HNLCG1-D5, 1, data_9655203797582157.xls, HNLCG1-D5, 1, 1
GOA2007-Leg1-C14-071508.xls, HNLCG1-D5, 2, data_9655203797582157.xls, HNLCG1-D5, 2, 1
GOA2007-Leg1-C14-071508.xls, HNLCG1-D5, 3, data_9655203797582157.xls, HNLCG1-D5, 3, 1
GOA2007-Leg1-C14-071508.xls, HNLCG1-D5, 4, data_9655203797582157.xls, HNLCG1-D5, 4, 1
GOA2007-Leg1-C14-071508.xls, PE-GAC1, 0, data_9655203797582157.xls, PE-GAC1, 0, 1
GOA2007-Leg1-C14-071508.xls, PE-GAC1, 1, data_9655203797582157.xls, PE-GAC1, 1, 1
GOA2007-Leg1-C14-071508.xls, PE-GAC1, 2, data_9655203797582157.xls, PE-GAC1, 2, 1
GOA2007-Leg1-C14-071508.xls, PE-GAC1, 3, data_9655203797582157.xls, PE-GAC1, 3, 1
GOA2007-Leg1-C14-071508.xls, PE-GAC6, 0, data_9655203797582157.xls, PE-GAC6, 0, 1
GOA2007-Leg1-C14-071508.xls, PE-GAC6, 1, data_9655203797582157.xls, PE-GAC6, 1, 1
GOA2007-Leg1-C14-071508.xls, PE-GAC6, 2, data_9655203797582157.xls, PE-GAC6, 2, 1
GOA2007-Leg1-C14-071508.xls, PE-GAC6, 3, data_9655203797582157.xls, PE-GAC6, 3, 1
GOA2007-Leg1-C14-071508.xls, PE-GAC10, 0, data_9655203797582157.xls, PE-GAC10, 0, 1
GOA2007-Leg1-C14-071508.xls, PE-GAC10, 1, data_9655203797582157.xls, PE-GAC10, 1, 1
GOA2007-Leg1-C14-071508.xls, PE-GAC10, 2, data_9655203797582157.xls, PE-GAC10, 2, 1
GOA2007-Leg1-C14-071508.xls, PE-GAC10, 3, data_9655203797582157.xls, PE-GAC10, 3, 1
GOA2007-Leg1-C14-071508.xls, PE-C031, 0, data_9655203797582157.xls, PE-C031, 0, 1
GOA2007-Leg1-C14-071508.xls, PE-C031, 1, data_9655203797582157.xls, PE-C031, 1, 1
GOA2007-Leg1-C14-071508.xls, PE-C031, 2, data_9655203797582157.xls, PE-C031, 2, 1
GOA2007-Leg1-C14-071508.xls, PE-C031, 3, data_9655203797582157.xls, PE-C031, 3, 1
GOA2007-Leg1-C14-071508.xls, PE-C031, 4, data_9655203797582157.xls, PE-C031, 4, 1
GOA2007-Leg1-C14-071508.xls, PE-C031, 5, data_9655203797582157.xls, PE-C031, 5, 1
GOA2007-Leg1-C14-backup.xls, 081807-LIGHTLEVELS, 0, data_06860454235049263.xls, 081807-LIGHTLEVELS, 0, 1
GOA2007-Leg1-C14-backup.xls, 081807-LIGHTLEVELS, 1, data_06860454235049263.xls, 081807-LIGHTLEVELS, 1, 1
GOA2007-Leg1-C14-backup.xls, 081807-LIGHTLEVELS, 2, data_06860454235049263.xls, 081807-LIGHTLEVELS, 2, 1
GOA2007-Leg1-C14-backup.xls, 081807-LIGHTLEVELS, 3, data_06860454235049263.xls, 081807-LIGHTLEVELS, 3, 1
GOA2007-Leg1-C14-backup.xls, 081807-LIGHTLEVELS, 4, data_06860454235049263.xls, 081807-LIGHTLEVELS, 4, 1
GOA2007-Leg1-C14-backup.xls, 081807-LIGHTLEVELS, 5, data_06860454235049263.xls, 081807-LIGHTLEVELS, 5, 1
GOA2007-Leg1-C14-backup.xls, 081807-LIGHTLEVELS, 6, data_06860454235049263.xls, 081807-LIGHTLEVELS, 6, 1
GOA2007-Leg1-C14-backup.xls, 081807-LIGHTLEVELS, 7, data_06860454235049263.xls, 081807-LIGHTLEVELS, 7, 1
GOA2007-Leg1-C14-backup.xls, 081807-LIGHTLEVELS, 8, data_06860454235049263.xls, 081807-LIGHTLEVELS, 8, 1
GOA2007-Leg1-C14-backup.xls, CHLOROPHYLL, 0, data_06860454235049263.xls, CHLOROPHYLL, 0, 1
GOA2007-Leg1-C14-backup.xls, CHLOROPHYLL, 1, data_06860454235049263.xls, CHLOROPHYLL, 1, 1
GOA2007-Leg1-C14-backup.xls, CHLOROPHYLL, 2, data_06860454235049263.xls, CHLOROPHYLL, 2, 1
GOA2007-Leg1-C14-backup.xls, CHLOROPHYLL, 3, data_06860454235049263.xls, CHLOROPHYLL, 3, 1
GOA2007-Leg1-C14-backup.xls, CHLOROPHYLL, 4, data_06860454235049263.xls, CHLOROPHYLL, 4, 1
GOA2007-Leg1-C14-backup.xls, CHLOROPHYLL, 5, data_06860454235049263.xls, CHLOROPHYLL, 5, 1
GOA2007-Leg1-C14-backup.xls, CHLOROPHYLL, 6, data_06860454235049263.xls, CHLOROPHYLL, 6, 1
GOA2007-Leg1-C14-backup.xls, CHLOROPHYLL, 7, data_06860454235049263.xls, CHLOROPHYLL, 7, 1
GOA2007-Leg1-C14-backup.xls, CHLOROPHYLL, 8, data_06860454235049263.xls, CHLOROPHYLL, 8, 1
GOA2007-Leg1-C14-backup.xls, CHLOROPHYLL, 9, data_06860454235049263.xls, CHLOROPHYLL, 9, 1
GOA2007-Leg1-C14-backup.xls, CHLOROPHYLL, 10, data_06860454235049263.xls, CHLOROPHYLL, 10, 1
GOA2007-Leg1-C14-backup.xls, CHLOROPHYLL, 11, data_06860454235049263.xls, CHLOROPHYLL, 11, 1
GOA2007-Leg1-C14-backup.xls, CHLOROPHYLL, 12, data_06860454235049263.xls, CHLOROPHYLL, 12, 1
GOA2007-Leg1-C14-backup.xls, CHLOROPHYLL, 13, data_06860454235049263.xls, CHLOROPHYLL, 13, 1
GOA2007-Leg1-C14-backup.xls, CHLOROPHYLL, 14, data_06860454235049263.xls, CHLOROPHYLL, 14, 1
GOA2007-Leg1-C14-backup.xls, CHLOROPHYLL, 15, data_06860454235049263.xls, CHLOROPHYLL, 15, 1
GOA2007-Leg1-C14-backup.xls, CHLOROPHYLL, 16, data_06860454235049263.xls, CHLOROPHYLL, 16, 1
GOA2007-Leg1-C14-backup.xls, SUMMARY CTD, 0, data_06860454235049263.xls, SUMMARY CTD, 0, 1
GOA2007-Leg1-C14-backup.xls, SUMMARY CTD, 1, data_06860454235049263.xls, SUMMARY CTD, 1, 1
